targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
811,98,171,-413,566,807,-74,295,292,448
462,585,-177,73,883,312,243,-200,157,192
517,807,-122,295,862,195,222,-317,112,320
713,334,73,-177,614,691,-26,179,292,192
580,536,-59,24,826,417,186,-95,157,64
566,334,-73,-177,792,661,152,149,247,192
935,634,295,122,397,414,-243,-98,22,320
762,216,122,-295,707,729,67,217,292,320
699,487,59,-24,601,510,-39,-2,337,64
935,634,295,122,460,371,-180,-141,22,320
566,334,-73,-177,877,591,237,79,247,192
817,438,177,-73,447,568,-193,56,337,192
226,683,-413,171,1038,291,398,-221,157,448
615,571,-24,59,657,427,17,-85,112,64
566,689,-73,177,818,276,178,-236,112,192
615,452,-24,-59,985,528,345,16,247,64
664,571,24,59,579,420,-61,-92,67,64
468,925,-171,413,911,7,271,-505,112,448
580,536,-59,24,1060,313,420,-199,157,64
699,487,59,-24,559,525,-81,13,337,64
713,689,73,177,546,188,-94,-324,67,192
811,98,171,-413,666,910,26,398,292,448
713,334,73,-177,764,432,124,-80,292,192
462,438,-177,-73,1026,505,386,-7,202,192
762,807,122,295,497,242,-143,-270,67,320
664,452,24,-59,667,614,27,102,292,64
817,585,177,73,598,506,-42,-6,22,192
344,389,-295,-122,1147,696,507,184,202,320
468,98,-171,-413,1063,808,423,296,247,448
811,925,171,413,562,127,-78,-385,67,448
580,487,-59,-24,1117,598,477,86,202,64
1053,340,413,-171,429,580,-211,68,337,448
699,536,59,24,707,469,67,-43,22,64
517,216,-122,-295,970,599,330,87,247,320
344,634,-295,122,1051,282,411,-230,157,320
226,340,-413,-171,1125,642,485,130,202,448
517,807,-122,295,870,222,230,-290,112,320
762,216,122,-295,674,717,34,205,292,320
1053,683,413,171,424,397,-216,-115,22,448
462,585,-177,73,1207,364,567,-148,157,192
935,389,295,-122,494,594,-146,82,337,320
664,452,24,-59,619,589,-21,77,292,64
517,216,-122,-295,1074,603,434,91,247,320
566,689,-73,177,746,260,106,-252,112,192
580,487,-59,-24,813,515,173,3,202,64
699,536,59,24,567,464,-73,-48,22,64
817,438,177,-73,628,564,-12,52,337,192
935,389,295,-122,640,512,0,0,337,320
566,334,-73,-177,1048,641,408,129,247,192
935,634,295,122,504,452,-136,-60,22,320
226,683,-413,171,1255,162,615,-350,157,448
468,925,-171,413,803,149,163,-363,112,448
811,925,171,413,573,73,-67,-439,67,448
580,536,-59,24,958,386,318,-126,157,64
344,634,-295,122,980,397,340,-115,157,320
462,438,-177,-73,829,424,189,-88,202,192
517,807,-122,295,809,153,169,-359,112,320
1053,340,413,-171,253,627,-387,115,337,448
468,98,-171,-413,1080,735,440,223,247,448
762,807,122,295,526,248,-114,-264,67,320
713,334,73,-177,679,715,39,203,292,192
817,585,177,73,490,342,-150,-170,22,192
811,98,171,-413,775,706,135,194,292,448
713,689,73,177,595,306,-45,-206,67,192
615,452,-24,-59,803,536,163,24,247,64
462,585,-177,73,1095,334,455,-178,157,192
699,487,59,-24,590,530,-50,18,337,64
615,571,-24,59,816,335,176,-177,112,64
226,340,-413,-171,1128,719,488,207,202,448
1053,683,413,171,389,360,-251,-152,22,448
664,571,24,59,718,370,78,-142,67,64
762,216,122,-295,613,717,-27,205,292,320
344,389,-295,-122,1161,615,521,103,202,320
