targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
817,438,177,-73,735,581,95,69,337,192
699,536,59,24,959,466,319,-46,22,64
664,452,24,-59,992,595,352,83,292,64
468,98,-171,-413,950,807,310,295,247,448
811,925,171,413,765,123,125,-389,67,448
580,487,-59,-24,935,555,295,43,202,64
566,334,-73,-177,1026,666,386,154,247,192
664,571,24,59,984,444,344,-68,67,64
615,571,-24,59,992,442,352,-70,112,64
344,389,-295,-122,990,668,350,156,202,320
713,689,73,177,870,312,230,-200,67,192
580,487,-59,-24,910,552,270,40,202,64
468,98,-171,-413,913,787,273,275,247,448
713,334,73,-177,888,712,248,200,292,192
811,98,171,-413,689,825,49,313,292,448
226,683,-413,171,1020,316,380,-196,157,448
664,452,24,-59,956,610,316,98,292,64
517,807,-122,295,949,297,309,-215,112,320
226,340,-413,-171,1058,695,418,183,202,448
615,571,-24,59,797,435,157,-77,112,64
462,438,-177,-73,917,595,277,83,202,192
468,925,-171,413,910,193,270,-319,112,448
935,389,295,-122,556,688,-84,176,337,320
1053,683,413,171,557,353,-83,-159,22,448
699,487,59,-24,835,571,195,59,337,64
566,334,-73,-177,916,634,276,122,247,192
664,571,24,59,926,468,286,-44,67,64
699,536,59,24,928,495,288,-17,22,64
344,634,-295,122,1000,426,360,-86,157,320
580,536,-59,24,893,453,253,-59,157,64
462,585,-177,73,897,453,257,-59,157,192
935,634,295,122,652,362,12,-150,22,320
817,585,177,73,824,398,184,-114,22,192
1053,340,413,-171,577,682,-63,170,337,448
762,216,122,-295,803,749,163,237,292,320
566,689,-73,177,884,338,244,-174,112,192
811,925,171,413,811,174,171,-338,67,448
762,807,122,295,909,284,269,-228,67,320
817,438,177,-73,846,647,206,135,337,192
517,216,-122,-295,974,733,334,221,247,320
615,452,-24,-59,958,588,318,76,247,64
344,389,-295,-122,1015,602,375,90,202,320
811,925,171,413,863,133,223,-379,67,448
580,487,-59,-24,897,532,257,20,202,64
344,634,-295,122,1079,385,439,-127,157,320
462,585,-177,73,1008,423,368,-89,157,192
713,334,73,-177,861,697,221,185,292,192
811,98,171,-413,718,861,78,349,292,448
762,807,122,295,922,272,282,-240,67,320
935,389,295,-122,606,643,-34,131,337,320
344,389,-295,-122,1073,709,433,197,202,320
1053,683,413,171,584,336,-56,-176,22,448
566,689,-73,177,1016,352,376,-160,112,192
226,340,-413,-171,1059,667,419,155,202,448
699,536,59,24,968,485,328,-27,22,64
517,807,-122,295,945,271,305,-241,112,320
817,438,177,-73,734,582,94,70,337,192
226,683,-413,171,1058,367,418,-145,157,448
817,585,177,73,774,424,134,-88,22,192
699,487,59,-24,917,547,277,35,337,64
664,571,24,59,936,451,296,-61,67,64
517,216,-122,-295,956,719,316,207,247,320
615,452,-24,-59,996,590,356,78,247,64
664,452,24,-59,934,583,294,71,292,64
615,571,-24,59,789,444,149,-68,112,64
468,925,-171,413,976,262,336,-250,112,448
468,98,-171,-413,952,761,312,249,247,448
762,216,122,-295,803,750,163,238,292,320
713,689,73,177,905,296,265,-216,67,192
935,634,295,122,665,415,25,-97,22,320
566,334,-73,-177,968,738,328,226,247,192
462,438,-177,-73,999,592,359,80,202,192
580,536,-59,24,856,485,216,-27,157,64
1053,340,413,-171,620,654,-20,142,337,448
226,340,-413,-171,1060,586,420,74,202,448
566,334,-73,-177,1000,675,360,163,247,192
713,334,73,-177,949,687,309,175,292,192
517,807,-122,295,1034,297,394,-215,112,320
817,585,177,73,700,393,60,-119,22,192
580,536,-59,24,1053,488,413,-24,157,64
699,487,59,-24,977,567,337,55,337,64
566,689,-73,177,867,379,227,-133,112,192
699,536,59,24,983,498,343,-14,22,64
664,571,24,59,852,430,212,-82,67,64
468,98,-171,-413,1023,794,383,282,247,448
344,634,-295,122,1014,405,374,-107,157,320
1053,683,413,171,566,448,-74,-64,22,448
226,683,-413,171,1110,379,470,-133,157,448
817,438,177,-73,699,646,59,134,337,192
615,452,-24,-59,958,565,318,53,247,64
713,689,73,177,899,316,259,-196,67,192
468,925,-171,413,982,234,342,-278,112,448
462,585,-177,73,932,436,292,-76,157,192
517,216,-122,-295,915,692,275,180,247,320
580,487,-59,-24,915,548,275,36,202,64
664,452,24,-59,1009,592,369,80,292,64
762,216,122,-295,908,721,268,209,292,320
615,571,-24,59,762,440,122,-72,112,64
935,634,295,122,671,399,31,-113,22,320
811,925,171,413,867,206,227,-306,67,448
462,438,-177,-73,897,620,257,108,202,192
344,389,-295,-122,966,626,326,114,202,320
762,807,122,295,842,271,202,-241,67,320
935,389,295,-122,717,655,77,143,337,320
1053,340,413,-171,664,656,24,144,337,448
811,98,171,-413,812,817,172,305,292,448
762,807,122,295,852,260,212,-252,67,320
580,536,-59,24,753,473,113,-39,157,64
344,634,-295,122,935,422,295,-90,157,320
566,689,-73,177,987,360,347,-152,112,192
762,216,122,-295,772,770,132,258,292,320
468,925,-171,413,931,208,291,-304,112,448
664,571,24,59,943,474,303,-38,67,64
468,98,-171,-413,935,792,295,280,247,448
811,925,171,413,763,179,123,-333,67,448
615,571,-24,59,728,444,88,-68,112,64
811,98,171,-413,775,855,135,343,292,448
226,340,-413,-171,1021,646,381,134,202,448
226,683,-413,171,952,349,312,-163,157,448
344,389,-295,-122,1000,628,360,116,202,320
699,536,59,24,931,502,291,-10,22,64
615,452,-24,-59,951,571,311,59,247,64
462,585,-177,73,982,451,342,-61,157,192
517,216,-122,-295,957,731,317,219,247,320
1053,340,413,-171,649,672,9,160,337,448
1053,683,413,171,574,333,-66,-179,22,448
713,334,73,-177,900,727,260,215,292,192
935,634,295,122,634,329,-6,-183,22,320
935,389,295,-122,627,646,-13,134,337,320
566,334,-73,-177,906,669,266,157,247,192
580,487,-59,-24,901,550,261,38,202,64
817,438,177,-73,778,600,138,88,337,192
699,487,59,-24,956,578,316,66,337,64
664,452,24,-59,884,604,244,92,292,64
517,807,-122,295,948,270,308,-242,112,320
817,585,177,73,770,440,130,-72,22,192
713,689,73,177,884,370,244,-142,67,192
462,438,-177,-73,963,598,323,86,202,192
713,689,73,177,927,334,287,-178,67,192
762,807,122,295,882,237,242,-275,67,320
468,925,-171,413,931,193,291,-319,112,448
1053,340,413,-171,559,662,-81,150,337,448
1053,683,413,171,764,350,124,-162,22,448
817,438,177,-73,679,627,39,115,337,192
226,683,-413,171,1027,366,387,-146,157,448
468,98,-171,-413,990,801,350,289,247,448
811,98,171,-413,818,824,178,312,292,448
226,340,-413,-171,1020,607,380,95,202,448
566,689,-73,177,950,347,310,-165,112,192
762,216,122,-295,828,758,188,246,292,320
935,389,295,-122,609,569,-31,57,337,320
344,389,-295,-122,1022,598,382,86,202,320
517,216,-122,-295,965,737,325,225,247,320
811,925,171,413,810,138,170,-374,67,448
664,452,24,-59,911,590,271,78,292,64
713,334,73,-177,920,674,280,162,292,192
817,585,177,73,842,441,202,-71,22,192
462,438,-177,-73,958,585,318,73,202,192
699,536,59,24,937,502,297,-10,22,64
580,536,-59,24,893,492,253,-20,157,64
462,585,-177,73,935,455,295,-57,157,192
344,634,-295,122,1011,431,371,-81,157,320
580,487,-59,-24,988,562,348,50,202,64
615,571,-24,59,743,450,103,-62,112,64
664,571,24,59,943,463,303,-49,67,64
615,452,-24,-59,848,582,208,70,247,64
517,807,-122,295,906,282,266,-230,112,320
935,634,295,122,663,364,23,-148,22,320
566,334,-73,-177,969,702,329,190,247,192
699,487,59,-24,966,563,326,51,337,64
