targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
1053,683,413,171,445,371,-195,-141,22,448
226,683,-413,171,861,405,221,-107,157,448
1053,340,413,-171,403,679,-237,167,337,448
811,98,171,-413,405,849,-235,337,292,448
664,452,24,-59,581,593,-59,81,292,64
817,438,177,-73,454,598,-186,86,337,192
580,536,-59,24,716,467,76,-45,157,64
762,216,122,-295,526,809,-114,297,292,320
468,925,-171,413,822,193,182,-319,112,448
344,389,-295,-122,885,623,245,111,202,320
935,634,295,122,454,380,-186,-132,22,320
615,452,-24,-59,657,583,17,71,247,64
762,807,122,295,585,209,-55,-303,67,320
811,925,171,413,485,138,-155,-374,67,448
817,585,177,73,468,427,-172,-85,22,192
468,98,-171,-413,832,816,192,304,247,448
713,689,73,177,567,372,-73,-140,67,192
462,585,-177,73,811,413,171,-99,157,192
699,536,59,24,581,469,-59,-43,22,64
566,689,-73,177,728,370,88,-142,112,192
713,334,73,-177,559,697,-81,185,292,192
517,216,-122,-295,809,721,169,209,247,320
517,216,-122,-295,818,752,178,240,247,320
811,925,171,413,435,127,-205,-385,67,448
935,389,295,-122,404,676,-236,164,337,320
811,98,171,-413,484,898,-156,386,292,448
699,536,59,24,584,461,-56,-51,22,64
344,634,-295,122,904,426,264,-86,157,320
713,334,73,-177,569,700,-71,188,292,192
462,585,-177,73,856,433,216,-79,157,192
517,807,-122,295,793,300,153,-212,112,320
462,438,-177,-73,772,597,132,85,202,192
762,216,122,-295,474,805,-166,293,292,320
468,925,-171,413,825,179,185,-333,112,448
664,452,24,-59,610,615,-30,103,292,64
817,438,177,-73,516,569,-124,57,337,192
713,689,73,177,621,328,-19,-184,67,192
699,487,59,-24,572,564,-68,52,337,64
615,452,-24,-59,664,572,24,60,247,64
580,487,-59,-24,678,547,38,35,202,64
935,634,295,122,465,397,-175,-115,22,320
664,571,24,59,626,445,-14,-67,67,64
1053,340,413,-171,314,720,-326,208,337,448
762,807,122,295,553,266,-87,-246,67,320
468,98,-171,-413,757,844,117,332,247,448
226,683,-413,171,1017,389,377,-123,157,448
580,536,-59,24,730,467,90,-45,157,64
566,334,-73,-177,733,701,93,189,247,192
566,689,-73,177,715,337,75,-175,112,192
344,389,-295,-122,992,661,352,149,202,320
226,340,-413,-171,950,685,310,173,202,448
615,571,-24,59,670,377,30,-135,112,64
1053,683,413,171,291,365,-349,-147,22,448
817,585,177,73,506,425,-134,-87,22,192
935,634,295,122,489,425,-151,-87,22,320
817,438,177,-73,501,629,-139,117,337,192
762,807,122,295,559,199,-81,-313,67,320
226,340,-413,-171,941,680,301,168,202,448
462,585,-177,73,807,409,167,-103,157,192
468,98,-171,-413,761,829,121,317,247,448
580,487,-59,-24,692,533,52,21,202,64
664,452,24,-59,623,586,-17,74,292,64
226,683,-413,171,964,350,324,-162,157,448
615,452,-24,-59,668,611,28,99,247,64
566,334,-73,-177,704,695,64,183,247,192
699,487,59,-24,534,558,-106,46,337,64
1053,683,413,171,396,362,-244,-150,22,448
817,585,177,73,495,400,-145,-112,22,192
762,216,122,-295,495,778,-145,266,292,320
517,807,-122,295,803,258,163,-254,112,320
811,925,171,413,491,170,-149,-342,67,448
664,571,24,59,614,423,-26,-89,67,64
517,216,-122,-295,716,837,76,325,247,320
344,634,-295,122,808,396,168,-116,157,320
713,334,73,-177,564,741,-76,229,292,192
566,689,-73,177,746,343,106,-169,112,192
811,98,171,-413,417,864,-223,352,292,448
468,925,-171,413,840,110,200,-402,112,448
699,536,59,24,581,460,-59,-52,22,64
615,571,-24,59,690,458,50,-54,112,64
580,536,-59,24,704,529,64,17,157,64
1053,340,413,-171,267,693,-373,181,337,448
935,389,295,-122,377,658,-263,146,337,320
713,689,73,177,580,330,-60,-182,67,192
344,389,-295,-122,904,626,264,114,202,320
462,438,-177,-73,761,624,121,112,202,192
1053,683,413,171,349,345,-291,-167,22,448
817,438,177,-73,432,628,-208,116,337,192
713,334,73,-177,552,671,-88,159,292,192
468,925,-171,413,914,167,274,-345,112,448
344,634,-295,122,939,390,299,-122,157,320
566,334,-73,-177,699,775,59,263,247,192
344,389,-295,-122,905,611,265,99,202,320
935,389,295,-122,370,726,-270,214,337,320
762,216,122,-295,492,822,-148,310,292,320
580,536,-59,24,453,567,-187,55,157,64
517,807,-122,295,847,184,207,-328,112,320
226,683,-413,171,831,315,191,-197,157,448
811,925,171,413,530,108,-110,-404,67,448
615,452,-24,-59,674,591,34,79,247,64
713,689,73,177,558,286,-82,-226,67,192
699,487,59,-24,515,552,-125,40,337,64
1053,340,413,-171,355,671,-285,159,337,448
762,807,122,295,578,240,-62,-272,67,320
935,634,295,122,468,362,-172,-150,22,320
226,340,-413,-171,900,643,260,131,202,448
664,571,24,59,635,426,-5,-86,67,64
615,571,-24,59,669,471,29,-41,112,64
468,98,-171,-413,837,787,197,275,247,448
664,452,24,-59,600,588,-40,76,292,64
566,689,-73,177,758,300,118,-212,112,192
817,585,177,73,496,429,-144,-83,22,192
517,216,-122,-295,763,790,123,278,247,320
462,585,-177,73,836,391,196,-121,157,192
580,487,-59,-24,736,547,96,35,202,64
462,438,-177,-73,739,573,99,61,202,192
811,98,171,-413,467,860,-173,348,292,448
699,536,59,24,544,459,-96,-53,22,64
580,536,-59,24,702,488,62,-24,157,64
468,925,-171,413,820,153,180,-359,112,448
817,585,177,73,488,403,-152,-109,22,192
935,634,295,122,458,368,-182,-144,22,320
1053,683,413,171,381,326,-259,-186,22,448
664,452,24,-59,568,615,-72,103,292,64
811,98,171,-413,498,880,-142,368,292,448
580,487,-59,-24,729,577,89,65,202,64
462,585,-177,73,782,443,142,-69,157,192
1053,340,413,-171,404,653,-236,141,337,448
762,216,122,-295,526,820,-114,308,292,320
468,98,-171,-413,787,820,147,308,247,448
615,452,-24,-59,685,598,45,86,247,64
811,925,171,413,487,153,-153,-359,67,448
713,334,73,-177,590,713,-50,201,292,192
566,689,-73,177,721,340,81,-172,112,192
344,634,-295,122,853,385,213,-127,157,320
699,487,59,-24,552,579,-88,67,337,64
566,334,-73,-177,774,743,134,231,247,192
762,807,122,295,521,245,-119,-267,67,320
664,571,24,59,597,423,-43,-89,67,64
344,389,-295,-122,865,606,225,94,202,320
817,438,177,-73,448,628,-192,116,337,192
517,807,-122,295,740,264,100,-248,112,320
699,536,59,24,587,459,-53,-53,22,64
517,216,-122,-295,702,776,62,264,247,320
935,389,295,-122,407,635,-233,123,337,320
713,689,73,177,612,366,-28,-146,67,192
462,438,-177,-73,827,588,187,76,202,192
226,340,-413,-171,905,622,265,110,202,448
226,683,-413,171,887,346,247,-166,157,448
615,571,-24,59,665,426,25,-86,112,64
811,98,171,-413,480,856,-160,344,292,448
713,689,73,177,611,374,-29,-138,67,192
344,389,-295,-122,879,641,239,129,202,320
468,98,-171,-413,760,850,120,338,247,448
664,452,24,-59,605,616,-35,104,292,64
615,452,-24,-59,683,595,43,83,247,64
462,585,-177,73,862,415,222,-97,157,192
1053,683,413,171,386,376,-254,-136,22,448
817,438,177,-73,505,601,-135,89,337,192
517,807,-122,295,799,295,159,-217,112,320
580,536,-59,24,702,462,62,-50,157,64
615,571,-24,59,679,437,39,-75,112,64
226,340,-413,-171,879,607,239,95,202,448
762,216,122,-295,536,792,-104,280,292,320
344,634,-295,122,872,373,232,-139,157,320
762,807,122,295,526,287,-114,-225,67,320
935,634,295,122,481,425,-159,-87,22,320
517,216,-122,-295,778,815,138,303,247,320
699,536,59,24,583,471,-57,-41,22,64
811,925,171,413,560,95,-80,-417,67,448
580,487,-59,-24,730,566,90,54,202,64
699,487,59,-24,546,536,-94,24,337,64
468,925,-171,413,791,192,151,-320,112,448
713,334,73,-177,540,739,-100,227,292,192
935,389,295,-122,421,628,-219,116,337,320
664,571,24,59,580,422,-60,-90,67,64
1053,340,413,-171,344,673,-296,161,337,448
566,334,-73,-177,682,727,42,215,247,192
566,689,-73,177,781,361,141,-151,112,192
462,438,-177,-73,762,601,122,89,202,192
226,683,-413,171,885,365,245,-147,157,448
817,585,177,73,479,419,-161,-93,22,192
