targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
580,487,-59,-24,729,545,89,33,202,64
664,571,24,59,609,446,-31,-66,67,64
817,438,177,-73,470,557,-170,45,337,192
1053,683,413,171,312,280,-328,-232,22,448
1053,340,413,-171,276,624,-364,112,337,448
664,452,24,-59,612,563,-28,51,292,64
226,340,-413,-171,995,643,355,131,202,448
935,389,295,-122,405,600,-235,88,337,320
713,689,73,177,571,348,-69,-164,67,192
811,98,171,-413,457,828,-183,316,292,448
699,536,59,24,588,485,-52,-27,22,64
713,334,73,-177,556,666,-84,154,292,192
462,438,-177,-73,835,586,195,74,202,192
615,452,-24,-59,664,573,24,61,247,64
226,683,-413,171,1006,299,366,-213,157,448
517,807,-122,295,730,265,90,-247,112,320
762,807,122,295,542,293,-98,-219,67,320
468,98,-171,-413,813,859,173,347,247,448
817,585,177,73,501,435,-139,-77,22,192
762,216,122,-295,518,743,-122,231,292,320
566,334,-73,-177,718,702,78,190,247,192
817,585,177,73,488,441,-152,-71,22,192
580,487,-59,-24,707,539,67,27,202,64
468,925,-171,413,771,198,131,-314,112,448
699,487,59,-24,579,536,-61,24,337,64
344,634,-295,122,886,404,246,-108,157,320
462,585,-177,73,768,424,128,-88,157,192
817,438,177,-73,496,576,-144,64,337,192
811,925,171,413,479,178,-161,-334,67,448
615,452,-24,-59,663,563,23,51,247,64
935,389,295,-122,388,599,-252,87,337,320
226,683,-413,171,955,349,315,-163,157,448
762,807,122,295,490,232,-150,-280,67,320
615,571,-24,59,666,430,26,-82,112,64
1053,340,413,-171,261,628,-379,116,337,448
462,438,-177,-73,873,597,233,85,202,192
713,334,73,-177,558,670,-82,158,292,192
664,452,24,-59,598,574,-42,62,292,64
226,340,-413,-171,1008,651,368,139,202,448
517,807,-122,295,744,246,104,-266,112,320
935,634,295,122,357,384,-283,-128,22,320
566,334,-73,-177,717,688,77,176,247,192
713,689,73,177,583,364,-57,-148,67,192
699,536,59,24,570,494,-70,-18,22,64
580,536,-59,24,705,484,65,-28,157,64
517,216,-122,-295,773,813,133,301,247,320
566,689,-73,177,698,359,58,-153,112,192
762,216,122,-295,518,738,-122,226,292,320
1053,683,413,171,347,328,-293,-184,22,448
664,571,24,59,608,459,-32,-53,67,64
468,98,-171,-413,832,859,192,347,247,448
811,98,171,-413,433,869,-207,357,292,448
344,389,-295,-122,924,658,284,146,202,320
566,334,-73,-177,698,690,58,178,247,192
566,689,-73,177,711,336,71,-176,112,192
226,683,-413,171,964,335,324,-177,157,448
344,634,-295,122,833,399,193,-113,157,320
817,438,177,-73,459,567,-181,55,337,192
462,585,-177,73,812,435,172,-77,157,192
762,807,122,295,478,220,-162,-292,67,320
517,807,-122,295,758,274,118,-238,112,320
1053,683,413,171,334,385,-306,-127,22,448
462,438,-177,-73,847,631,207,119,202,192
1053,340,413,-171,299,616,-341,104,337,448
517,216,-122,-295,772,810,132,298,247,320
713,689,73,177,575,354,-65,-158,67,192
699,536,59,24,579,491,-61,-21,22,64
699,487,59,-24,561,537,-79,25,337,64
344,389,-295,-122,939,635,299,123,202,320
935,634,295,122,411,389,-229,-123,22,320
615,452,-24,-59,665,584,25,72,247,64
580,487,-59,-24,720,545,80,33,202,64
817,585,177,73,524,445,-116,-67,22,192
811,925,171,413,482,184,-158,-328,67,448
713,334,73,-177,560,647,-80,135,292,192
226,340,-413,-171,1023,680,383,168,202,448
762,216,122,-295,494,784,-146,272,292,320
664,571,24,59,616,454,-24,-58,67,64
468,925,-171,413,806,196,166,-316,112,448
664,452,24,-59,602,580,-38,68,292,64
468,98,-171,-413,836,896,196,384,247,448
580,536,-59,24,696,467,56,-45,157,64
811,98,171,-413,444,881,-196,369,292,448
615,571,-24,59,673,436,33,-76,112,64
935,389,295,-122,355,588,-285,76,337,320
615,571,-24,59,667,449,27,-63,112,64
699,536,59,24,582,482,-58,-30,22,64
344,389,-295,-122,921,636,281,124,202,320
566,334,-73,-177,729,699,89,187,247,192
664,452,24,-59,607,594,-33,82,292,64
566,689,-73,177,687,357,47,-155,112,192
1053,683,413,171,330,347,-310,-165,22,448
517,216,-122,-295,757,777,117,265,247,320
811,98,171,-413,423,872,-217,360,292,448
817,585,177,73,481,420,-159,-92,22,192
462,585,-177,73,801,444,161,-68,157,192
468,925,-171,413,788,179,148,-333,112,448
580,536,-59,24,716,483,76,-29,157,64
713,334,73,-177,550,661,-90,149,292,192
664,571,24,59,613,447,-27,-65,67,64
615,452,-24,-59,660,570,20,58,247,64
811,925,171,413,517,232,-123,-280,67,448
762,807,122,295,544,288,-96,-224,67,320
468,98,-171,-413,807,861,167,349,247,448
226,340,-413,-171,954,647,314,135,202,448
713,689,73,177,562,326,-78,-186,67,192
1053,340,413,-171,283,626,-357,114,337,448
699,487,59,-24,562,536,-78,24,337,64
762,216,122,-295,485,797,-155,285,292,320
817,438,177,-73,454,570,-186,58,337,192
580,487,-59,-24,702,549,62,37,202,64
935,634,295,122,417,365,-223,-147,22,320
935,389,295,-122,344,609,-296,97,337,320
344,634,-295,122,911,371,271,-141,157,320
462,438,-177,-73,809,606,169,94,202,192
226,683,-413,171,995,308,355,-204,157,448
517,807,-122,295,733,290,93,-222,112,320
517,216,-122,-295,756,760,116,248,247,320
935,634,295,122,389,402,-251,-110,22,320
468,98,-171,-413,855,864,215,352,247,448
817,585,177,73,458,431,-182,-81,22,192
462,585,-177,73,808,436,168,-76,157,192
580,536,-59,24,701,483,61,-29,157,64
664,571,24,59,613,453,-27,-59,67,64
566,689,-73,177,701,364,61,-148,112,192
699,487,59,-24,574,536,-66,24,337,64
344,389,-295,-122,858,626,218,114,202,320
615,571,-24,59,661,453,21,-59,112,64
699,536,59,24,573,494,-67,-18,22,64
1053,340,413,-171,314,658,-326,146,337,448
517,807,-122,295,749,278,109,-234,112,320
1053,683,413,171,367,303,-273,-209,22,448
811,925,171,413,455,179,-185,-333,67,448
817,438,177,-73,511,592,-129,80,337,192
566,334,-73,-177,718,694,78,182,247,192
226,340,-413,-171,1033,658,393,146,202,448
664,452,24,-59,600,573,-40,61,292,64
344,634,-295,122,892,380,252,-132,157,320
615,452,-24,-59,670,583,30,71,247,64
468,925,-171,413,755,157,115,-355,112,448
762,216,122,-295,497,775,-143,263,292,320
811,98,171,-413,476,873,-164,361,292,448
462,438,-177,-73,823,585,183,73,202,192
713,689,73,177,548,335,-92,-177,67,192
762,807,122,295,521,279,-119,-233,67,320
713,334,73,-177,539,660,-101,148,292,192
226,683,-413,171,976,359,336,-153,157,448
580,487,-59,-24,727,544,87,32,202,64
935,389,295,-122,341,611,-299,99,337,320
