targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
811,925,171,413,508,152,-132,-360,67,448
1053,683,413,171,255,344,-385,-168,22,448
468,925,-171,413,789,160,149,-352,112,448
664,452,24,-59,617,577,-23,65,292,64
713,334,73,-177,571,688,-69,176,292,192
517,216,-122,-295,799,851,159,339,247,320
517,807,-122,295,746,261,106,-251,112,320
462,585,-177,73,821,448,181,-64,157,192
935,389,295,-122,400,641,-240,129,337,320
566,689,-73,177,705,378,65,-134,112,192
468,98,-171,-413,832,917,192,405,247,448
344,634,-295,122,955,377,315,-135,157,320
1053,340,413,-171,316,677,-324,165,337,448
713,689,73,177,594,356,-46,-156,67,192
462,438,-177,-73,807,587,167,75,202,192
699,536,59,24,583,485,-57,-27,22,64
226,340,-413,-171,1133,739,493,227,202,448
699,487,59,-24,589,534,-51,22,337,64
935,634,295,122,394,386,-246,-126,22,320
580,536,-59,24,704,482,64,-30,157,64
817,438,177,-73,487,574,-153,62,337,192
664,571,24,59,623,460,-17,-52,67,64
580,487,-59,-24,701,540,61,28,202,64
226,683,-413,171,1043,340,403,-172,157,448
762,807,122,295,552,297,-88,-215,67,320
699,487,59,-24,598,539,-42,27,337,64
664,571,24,59,626,461,-14,-51,67,64
935,634,295,122,322,398,-318,-114,22,320
615,571,-24,59,670,460,30,-52,112,64
935,389,295,-122,380,648,-260,136,337,320
344,389,-295,-122,958,624,318,112,202,320
713,689,73,177,590,367,-50,-145,67,192
811,98,171,-413,535,854,-105,342,292,448
344,634,-295,122,909,413,269,-99,157,320
517,216,-122,-295,744,768,104,256,247,320
817,585,177,73,492,459,-148,-53,22,192
762,216,122,-295,552,792,-88,280,292,320
580,487,-59,-24,705,534,65,22,202,64
615,452,-24,-59,673,569,33,57,247,64
1053,683,413,171,321,321,-319,-191,22,448
517,807,-122,295,758,257,118,-255,112,320
226,340,-413,-171,1060,679,420,167,202,448
1053,340,413,-171,262,707,-378,195,337,448
566,334,-73,-177,714,686,74,174,247,192
566,689,-73,177,726,361,86,-151,112,192
699,536,59,24,579,481,-61,-31,22,64
580,536,-59,24,700,489,60,-23,157,64
462,585,-177,73,793,452,153,-60,157,192
713,334,73,-177,570,699,-70,187,292,192
664,452,24,-59,622,570,-18,58,292,64
462,438,-177,-73,835,603,195,91,202,192
817,438,177,-73,489,577,-151,65,337,192
468,925,-171,413,806,146,166,-366,112,448
811,925,171,413,517,107,-123,-405,67,448
468,98,-171,-413,843,947,203,435,247,448
615,571,-24,59,671,458,31,-54,112,64
762,807,122,295,539,260,-101,-252,67,320
566,689,-73,177,710,372,70,-140,112,192
699,536,59,24,582,485,-58,-27,22,64
811,98,171,-413,506,905,-134,393,292,448
462,438,-177,-73,811,574,171,62,202,192
517,216,-122,-295,786,831,146,319,247,320
344,634,-295,122,932,393,292,-119,157,320
762,216,122,-295,560,764,-80,252,292,320
935,634,295,122,425,369,-215,-143,22,320
713,334,73,-177,588,683,-52,171,292,192
468,925,-171,413,831,105,191,-407,112,448
664,452,24,-59,620,578,-20,66,292,64
817,438,177,-73,470,598,-170,86,337,192
615,452,-24,-59,670,566,30,54,247,64
1053,683,413,171,328,329,-312,-183,22,448
935,389,295,-122,420,616,-220,104,337,320
226,683,-413,171,1044,334,404,-178,157,448
811,925,171,413,518,212,-122,-300,67,448
713,689,73,177,600,395,-40,-117,67,192
517,807,-122,295,786,262,146,-250,112,320
817,585,177,73,484,476,-156,-36,22,192
344,389,-295,-122,948,615,308,103,202,320
664,571,24,59,618,450,-22,-62,67,64
462,585,-177,73,795,457,155,-55,157,192
566,334,-73,-177,710,685,70,173,247,192
580,536,-59,24,699,486,59,-26,157,64
1053,340,413,-171,269,719,-371,207,337,448
580,487,-59,-24,697,543,57,31,202,64
699,487,59,-24,586,533,-54,21,337,64
468,98,-171,-413,813,894,173,382,247,448
226,340,-413,-171,1093,705,453,193,202,448
