targetX, targetY,  targetX-512, targetY-384, responseX, responseY, responseX-512, responseY-384, targetOrientationDeg, targetRadiusPixels
817,585,177,73,464,449,-176,-63,22,192
935,389,295,-122,305,616,-335,104,337,320
811,98,171,-413,474,896,-166,384,292,448
935,634,295,122,329,393,-311,-119,22,320
1053,340,413,-171,238,670,-402,158,337,448
580,536,-59,24,702,484,62,-28,157,64
580,487,-59,-24,698,532,58,20,202,64
566,689,-73,177,704,382,64,-130,112,192
462,585,-177,73,791,450,151,-62,157,192
615,452,-24,-59,670,567,30,55,247,64
935,389,295,-122,350,644,-290,132,337,320
468,925,-171,413,860,125,220,-387,112,448
226,340,-413,-171,1012,691,372,179,202,448
462,438,-177,-73,811,586,171,74,202,192
468,98,-171,-413,836,930,196,418,247,448
699,487,59,-24,587,539,-53,27,337,64
811,98,171,-413,426,887,-214,375,292,448
226,683,-413,171,1060,351,420,-161,157,448
566,334,-73,-177,732,692,92,180,247,192
615,452,-24,-59,675,577,35,65,247,64
811,925,171,413,502,103,-138,-409,67,448
762,216,122,-295,504,810,-136,298,292,320
664,571,24,59,626,461,-14,-51,67,64
1053,683,413,171,241,279,-399,-233,22,448
462,585,-177,73,808,450,168,-62,157,192
762,807,122,295,546,230,-94,-282,67,320
517,807,-122,295,757,227,117,-285,112,320
699,536,59,24,586,490,-54,-22,22,64
615,571,-24,59,667,463,27,-49,112,64
713,689,73,177,587,341,-53,-171,67,192
935,634,295,122,323,373,-317,-139,22,320
517,216,-122,-295,805,795,165,283,247,320
580,536,-59,24,708,489,68,-23,157,64
566,689,-73,177,723,376,83,-136,112,192
344,634,-295,122,914,399,274,-113,157,320
580,487,-59,-24,702,540,62,28,202,64
713,334,73,-177,570,698,-70,186,292,192
1053,340,413,-171,215,726,-425,214,337,448
817,585,177,73,471,445,-169,-67,22,192
344,389,-295,-122,904,621,264,109,202,320
664,452,24,-59,617,568,-23,56,292,64
817,438,177,-73,468,596,-172,84,337,192
664,452,24,-59,620,567,-20,55,292,64
817,438,177,-73,474,583,-166,71,337,192
462,585,-177,73,811,438,171,-74,157,192
935,634,295,122,332,409,-308,-103,22,320
699,487,59,-24,573,542,-67,30,337,64
811,98,171,-413,453,894,-187,382,292,448
566,689,-73,177,728,328,88,-184,112,192
517,216,-122,-295,795,819,155,307,247,320
713,334,73,-177,569,679,-71,167,292,192
517,807,-122,295,778,185,138,-327,112,320
226,340,-413,-171,998,698,358,186,202,448
699,536,59,24,583,485,-57,-27,22,64
226,683,-413,171,1081,341,441,-171,157,448
1053,340,413,-171,200,690,-440,178,337,448
762,807,122,295,551,259,-89,-253,67,320
615,452,-24,-59,669,571,29,59,247,64
811,925,171,413,505,97,-135,-415,67,448
713,689,73,177,585,366,-55,-146,67,192
468,925,-171,413,887,76,247,-436,112,448
462,438,-177,-73,812,578,172,66,202,192
344,389,-295,-122,889,628,249,116,202,320
566,334,-73,-177,738,707,98,195,247,192
580,536,-59,24,698,490,58,-22,157,64
1053,683,413,171,246,345,-394,-167,22,448
615,571,-24,59,672,447,32,-65,112,64
468,98,-171,-413,891,923,251,411,247,448
935,389,295,-122,358,631,-282,119,337,320
664,571,24,59,626,462,-14,-50,67,64
344,634,-295,122,894,385,254,-127,157,320
817,585,177,73,452,442,-188,-70,22,192
762,216,122,-295,524,799,-116,287,292,320
580,487,-59,-24,689,542,49,30,202,64
517,216,-122,-295,797,800,157,288,247,320
664,452,24,-59,616,565,-24,53,292,64
566,334,-73,-177,739,678,99,166,247,192
226,340,-413,-171,1040,673,400,161,202,448
762,807,122,295,541,222,-99,-290,67,320
699,536,59,24,585,487,-55,-25,22,64
517,807,-122,295,769,248,129,-264,112,320
817,585,177,73,479,463,-161,-49,22,192
664,571,24,59,619,452,-21,-60,67,64
566,689,-73,177,720,342,80,-170,112,192
713,334,73,-177,559,680,-81,168,292,192
344,389,-295,-122,914,628,274,116,202,320
935,389,295,-122,361,634,-279,122,337,320
580,487,-59,-24,695,542,55,30,202,64
615,571,-24,59,670,472,30,-40,112,64
615,452,-24,-59,669,565,29,53,247,64
935,634,295,122,330,392,-310,-120,22,320
1053,340,413,-171,216,721,-424,209,337,448
811,98,171,-413,452,907,-188,395,292,448
713,689,73,177,594,340,-46,-172,67,192
1053,683,413,171,232,344,-408,-168,22,448
344,634,-295,122,920,406,280,-106,157,320
462,585,-177,73,809,452,169,-60,157,192
817,438,177,-73,470,601,-170,89,337,192
699,487,59,-24,591,542,-49,30,337,64
226,683,-413,171,1058,331,418,-181,157,448
580,536,-59,24,691,485,51,-27,157,64
462,438,-177,-73,820,582,180,70,202,192
811,925,171,413,498,123,-142,-389,67,448
468,925,-171,413,808,118,168,-394,112,448
762,216,122,-295,522,826,-118,314,292,320
468,98,-171,-413,863,924,223,412,247,448
713,689,73,177,590,360,-50,-152,67,192
762,807,122,295,553,241,-87,-271,67,320
811,98,171,-413,466,916,-174,404,292,448
566,689,-73,177,713,360,73,-152,112,192
664,452,24,-59,621,573,-19,61,292,64
462,438,-177,-73,793,570,153,58,202,192
344,389,-295,-122,951,642,311,130,202,320
580,487,-59,-24,693,537,53,25,202,64
811,925,171,413,470,85,-170,-427,67,448
935,634,295,122,335,390,-305,-122,22,320
580,536,-59,24,700,486,60,-26,157,64
1053,683,413,171,233,358,-407,-154,22,448
517,216,-122,-295,796,794,156,282,247,320
1053,340,413,-171,240,685,-400,173,337,448
517,807,-122,295,764,237,124,-275,112,320
699,536,59,24,592,486,-48,-26,22,64
699,487,59,-24,584,537,-56,25,337,64
817,438,177,-73,482,575,-158,63,337,192
713,334,73,-177,570,700,-70,188,292,192
566,334,-73,-177,744,671,104,159,247,192
615,452,-24,-59,677,575,37,63,247,64
462,585,-177,73,788,448,148,-64,157,192
762,216,122,-295,506,824,-134,312,292,320
226,683,-413,171,1036,363,396,-149,157,448
615,571,-24,59,668,474,28,-38,112,64
468,925,-171,413,851,133,211,-379,112,448
344,634,-295,122,940,397,300,-115,157,320
226,340,-413,-171,1053,669,413,157,202,448
817,585,177,73,498,461,-142,-51,22,192
664,571,24,59,623,463,-17,-49,67,64
935,389,295,-122,360,628,-280,116,337,320
468,98,-171,-413,848,901,208,389,247,448
